NflId,event,team,x,y,s,gameId,playId,combid,Name,frameid,Possession
2556934,kick_received,away,34.44,43.15,5.77,2017101507,3523,2017101507_3523,Def_21,56,0
2558105,kick_received,away,37.12,35.04,5.1,2017101507,3523,2017101507_3523,Def_22,56,0
1037913,kick_received,away,70.75,45.31,7.02,2017101507,3069,2017101507_3069,Poss_1,54,1
2543533,kick_received,away,63.8,31.43,5.97,2017101507,3069,2017101507_3069,Poss_2,54,1
2543881,kick_received,away,75.49,40.88,8.46,2017101507,3069,2017101507_3069,Poss_3,54,1
2550565,kick_received,away,76.69,33.65,7.51,2017101507,3069,2017101507_3069,Poss_4,54,1
2553774,kick_received,away,77.91,31.51,8.75,2017101507,3069,2017101507_3069,Poss_5,54,1
2555307,kick_received,away,74.86,27.76,8.65,2017101507,3069,2017101507_3069,Poss_6,54,1
2555552,kick_received,away,72.37,14.91,9.13,2017101507,3069,2017101507_3069,Poss_7,54,1
2556466,kick_received,away,76.82,19.67,8.25,2017101507,3069,2017101507_3069,Poss_8,54,1
2556567,kick_received,away,76.43,24.68,9.31,2017101507,3069,2017101507_3069,Poss_9,54,1
2556934,kick_received,away,69.78,12.46,8,2017101507,3069,2017101507_3069,Poss_10,54,1
2558105,kick_received,away,75.96,42.85,9.14,2017101507,3069,2017101507_3069,Poss_11,54,1
2530491,kick_received,home,83.75,37.42,5.17,2017101507,3069,2017101507_3069,Def_12,54,0
2535988,kick_received,home,100.04,23.16,3.52,2017101507,3069,2017101507_3069,Def_13,54,0
2539980,kick_received,home,114.28,30.93,3.11,2017101507,3069,2017101507_3069,Def_14,54,0
2541096,kick_received,home,93.79,31.49,0.99,2017101507,3069,2017101507_3069,Def_15,54,0
2541966,kick_received,home,80.1,26.92,5.92,2017101507,3069,2017101507_3069,Def_16,54,0
2543628,kick_received,home,93.62,30.41,1.1,2017101507,3069,2017101507_3069,Def_17,54,0
2556371,kick_received,home,86.92,42.2,5.66,2017101507,3069,2017101507_3069,Def_18,54,0
2556762,kick_received,home,100.93,37.91,2.76,2017101507,3069,2017101507_3069,Def_19,54,0
2557887,kick_received,home,80.78,21.62,4.69,2017101507,3069,2017101507_3069,Def_20,54,0
2558009,kick_received,home,82.64,17.05,7.29,2017101507,3069,2017101507_3069,Def_21,54,0
2558174,kick_received,home,78.01,33.2,5.1,2017101507,3069,2017101507_3069,Def_22,54,0
1037913,kick_received,away,68.24,45.37,7.01,2017101507,2937,2017101507_2937,Poss_1,48,1
2543533,kick_received,away,62.95,30.75,5.68,2017101507,2937,2017101507_2937,Poss_2,48,1
2543881,kick_received,away,72.18,41.2,8.38,2017101507,2937,2017101507_2937,Poss_3,48,1
2550565,kick_received,away,74.83,35.35,8.71,2017101507,2937,2017101507_2937,Poss_4,48,1
2553774,kick_received,away,75.15,32.44,9.1,2017101507,2937,2017101507_2937,Poss_5,48,1
2555307,kick_received,away,72.69,27.24,8.55,2017101507,2937,2017101507_2937,Poss_6,48,1
2555552,kick_received,away,68.29,15.47,8.64,2017101507,2937,2017101507_2937,Poss_7,48,1
2556466,kick_received,away,73.87,19.48,9.06,2017101507,2937,2017101507_2937,Poss_8,48,1
2556567,kick_received,away,73.96,23.47,9.52,2017101507,2937,2017101507_2937,Poss_9,48,1
2556934,kick_received,away,68.12,12.66,7.75,2017101507,2937,2017101507_2937,Poss_10,48,1
2558105,kick_received,away,73.25,44.2,9.34,2017101507,2937,2017101507_2937,Poss_11,48,1
2530491,kick_received,home,82.25,37.68,5.03,2017101507,2937,2017101507_2937,Def_12,48,0
2535988,kick_received,home,95.37,16.81,5.01,2017101507,2937,2017101507_2937,Def_13,48,0
2539980,kick_received,home,113.73,32.6,4.2,2017101507,2937,2017101507_2937,Def_14,48,0
2541096,kick_received,home,90.81,32.08,0.32,2017101507,2937,2017101507_2937,Def_15,48,0
2541966,kick_received,home,77.44,30.29,7.8,2017101507,2937,2017101507_2937,Def_16,48,0
2543628,kick_received,home,91.31,30.88,1.14,2017101507,2937,2017101507_2937,Def_17,48,0
2556371,kick_received,home,85.2,42.23,6.51,2017101507,2937,2017101507_2937,Def_18,48,0
2556762,kick_received,home,94,41.03,3.48,2017101507,2937,2017101507_2937,Def_19,48,0
2557887,kick_received,home,79.43,22.53,5.79,2017101507,2937,2017101507_2937,Def_20,48,0
2558009,kick_received,home,78.45,16.78,6.39,2017101507,2937,2017101507_2937,Def_21,48,0
2558174,kick_received,home,76.32,29,7.28,2017101507,2937,2017101507_2937,Def_22,48,0
1037913,kick_received,away,52.74,8.57,6.92,2017101507,2377,2017101507_2377,Poss_1,49,1
2543533,kick_received,away,56.35,23.01,5.96,2017101507,2377,2017101507_2377,Poss_2,49,1
2543881,kick_received,away,47.68,14.25,8.23,2017101507,2377,2017101507_2377,Poss_3,49,1
2550565,kick_received,away,45.01,17.71,8.62,2017101507,2377,2017101507_2377,Poss_4,49,1
2553774,kick_received,away,45.59,20.95,8.68,2017101507,2377,2017101507_2377,Poss_5,49,1
2555307,kick_received,away,47.01,26.85,8.85,2017101507,2377,2017101507_2377,Poss_6,49,1
2555552,kick_received,away,51.65,39.42,8.59,2017101507,2377,2017101507_2377,Poss_7,49,1
2556466,kick_received,away,48.49,35.41,8.92,2017101507,2377,2017101507_2377,Poss_8,49,1
2556567,kick_received,away,47,30.5,8.91,2017101507,2377,2017101507_2377,Poss_9,49,1
2556934,kick_received,away,52.34,42.75,8.2,2017101507,2377,2017101507_2377,Poss_10,49,1
2558105,kick_received,away,46.99,10.23,9.24,2017101507,2377,2017101507_2377,Poss_11,49,1
2530491,kick_received,home,38.21,16.41,5.16,2017101507,2377,2017101507_2377,Def_12,49,0
2535988,kick_received,home,22.56,32.56,4.97,2017101507,2377,2017101507_2377,Def_13,49,0
2539980,kick_received,home,5.61,20.97,2.23,2017101507,2377,2017101507_2377,Def_14,49,0
2541096,kick_received,home,28.81,21.5,0.33,2017101507,2377,2017101507_2377,Def_15,49,0
2541966,kick_received,home,41.01,22.38,7.02,2017101507,2377,2017101507_2377,Def_16,49,0
2543628,kick_received,home,28.9,22.89,1.21,2017101507,2377,2017101507_2377,Def_17,49,0
2556371,kick_received,home,35.01,10.99,6.57,2017101507,2377,2017101507_2377,Def_18,49,0
2556762,kick_received,home,23.27,12.02,3.5,2017101507,2377,2017101507_2377,Def_19,49,0
2557887,kick_received,home,41.29,31.22,6.26,2017101507,2377,2017101507_2377,Def_20,49,0
2558009,kick_received,home,40.18,37.01,6.8,2017101507,2377,2017101507_2377,Def_21,49,0
2558174,kick_received,home,42.84,25.37,6.74,2017101507,2377,2017101507_2377,Def_22,49,0
2500351,kick_received,home,59.67,27.7,4.99,2017101507,221,2017101507_221,Poss_1,57,1
2530491,kick_received,home,41.08,34.07,8.48,2017101507,221,2017101507_221,Poss_2,57,1
2532792,kick_received,home,43.99,42.67,7.62,2017101507,221,2017101507_221,Poss_3,57,1
2535988,kick_received,home,36.74,30.67,9.86,2017101507,221,2017101507_221,Poss_4,57,1
2540180,kick_received,home,49.33,8.57,7.39,2017101507,221,2017101507_221,Poss_5,57,1
2541096,kick_received,home,40.58,38.03,7.55,2017101507,221,2017101507_221,Poss_6,57,1
2556371,kick_received,home,39.69,40.31,7.1,2017101507,221,2017101507_221,Poss_7,57,1
2556382,kick_received,home,40.46,20.09,9.07,2017101507,221,2017101507_221,Poss_8,57,1
2556762,kick_received,home,43.3,15.83,8.71,2017101507,221,2017101507_221,Poss_9,57,1
2558009,kick_received,home,38.39,13.52,9.98,2017101507,221,2017101507_221,Poss_10,57,1
2558174,kick_received,home,35.43,24.34,9.73,2017101507,221,2017101507_221,Poss_11,57,1
2495234,kick_received,away,34.85,38.07,1.08,2017101507,221,2017101507_221,Def_12,57,0
2495471,kick_received,away,13.64,18.62,2.6,2017101507,221,2017101507_221,Def_13,57,0
2543881,kick_received,away,20.94,26.88,4.29,2017101507,221,2017101507_221,Def_14,57,0
2550246,kick_received,away,7.07,18.85,1.16,2017101507,221,2017101507_221,Def_15,57,0
2553774,kick_received,away,34.03,36.02,5.39,2017101507,221,2017101507_221,Def_16,57,0
2555307,kick_received,away,35.29,23.28,5.13,2017101507,221,2017101507_221,Def_17,57,0
2555552,kick_received,away,44.74,20.69,6.02,2017101507,221,2017101507_221,Def_18,57,0
2556466,kick_received,away,20.91,31.41,1.76,2017101507,221,2017101507_221,Def_19,57,0
2556567,kick_received,away,32.78,27.24,7.11,2017101507,221,2017101507_221,Def_20,57,0
2556934,kick_received,away,37.54,40.2,3.8,2017101507,221,2017101507_221,Def_21,57,0
2558105,kick_received,away,34,32.21,5.83,2017101507,221,2017101507_221,Def_22,57,0
2500351,kick_received,home,59.85,19.88,5.19,2017101507,2153,2017101507_2153,Poss_1,55,1
2530491,kick_received,home,77.51,20.14,7.43,2017101507,2153,2017101507_2153,Poss_2,55,1
2532792,kick_received,home,73.35,8.64,7.08,2017101507,2153,2017101507_2153,Poss_3,55,1
2535988,kick_received,home,80.16,20.71,9.21,2017101507,2153,2017101507_2153,Poss_4,55,1
2540180,kick_received,home,66.66,42.46,5.61,2017101507,2153,2017101507_2153,Poss_5,55,1
2541096,kick_received,home,77.59,19.09,7.87,2017101507,2153,2017101507_2153,Poss_6,55,1
2556371,kick_received,home,80.29,12.86,8.81,2017101507,2153,2017101507_2153,Poss_7,55,1
2556382,kick_received,home,78.99,28.47,9.12,2017101507,2153,2017101507_2153,Poss_8,55,1
2556762,kick_received,home,77.29,32.21,8.95,2017101507,2153,2017101507_2153,Poss_9,55,1
2558009,kick_received,home,79.76,35.64,9.63,2017101507,2153,2017101507_2153,Poss_10,55,1
2558174,kick_received,home,77.07,25.8,8.21,2017101507,2153,2017101507_2153,Poss_11,55,1
2495234,kick_received,away,98.26,13.99,3.97,2017101507,2153,2017101507_2153,Def_12,55,0
2495471,kick_received,away,108.16,18.91,3.5,2017101507,2153,2017101507_2153,Def_13,55,0
2543881,kick_received,away,100.42,22.94,5.69,2017101507,2153,2017101507_2153,Def_14,55,0
2550246,kick_received,away,115.41,15.73,1.39,2017101507,2153,2017101507_2153,Def_15,55,0
2553774,kick_received,away,86.43,15.41,5.5,2017101507,2153,2017101507_2153,Def_16,55,0
2555307,kick_received,away,82.75,24.79,5.85,2017101507,2153,2017101507_2153,Def_17,55,0
2555552,kick_received,away,83.09,35.51,7.93,2017101507,2153,2017101507_2153,Def_18,55,0
2556466,kick_received,away,93.66,11.27,1.53,2017101507,2153,2017101507_2153,Def_19,55,0
2556567,kick_received,away,83.29,21.91,4.08,2017101507,2153,2017101507_2153,Def_20,55,0
2556934,kick_received,away,78.26,19.79,7.16,2017101507,2153,2017101507_2153,Def_21,55,0
2558105,kick_received,away,83.49,19.19,5.1,2017101507,2153,2017101507_2153,Def_22,55,0
2500351,kick_received,home,59.66,25.96,4.83,2017101507,1977,2017101507_1977,Poss_1,55,1
2530491,kick_received,home,77.66,25.07,8.45,2017101507,1977,2017101507_1977,Poss_2,55,1
2532792,kick_received,home,68.98,13.91,6.99,2017101507,1977,2017101507_1977,Poss_3,55,1
2535988,kick_received,home,79.73,26.78,8.59,2017101507,1977,2017101507_1977,Poss_4,55,1
2540180,kick_received,home,69.29,45.7,6.96,2017101507,1977,2017101507_1977,Poss_5,55,1
2541096,kick_received,home,79.07,20,9.88,2017101507,1977,2017101507_1977,Poss_6,55,1
2556371,kick_received,home,79.69,17.17,9.97,2017101507,1977,2017101507_1977,Poss_7,55,1
2556382,kick_received,home,77.59,35.62,8.38,2017101507,1977,2017101507_1977,Poss_8,55,1
2556762,kick_received,home,76.61,39.74,8.79,2017101507,1977,2017101507_1977,Poss_9,55,1
2558009,kick_received,home,79.4,42.68,9.52,2017101507,1977,2017101507_1977,Poss_10,55,1
2558174,kick_received,home,82.32,31.9,8.66,2017101507,1977,2017101507_1977,Poss_11,55,1
2495234,kick_received,away,99.5,34.76,2.08,2017101507,1977,2017101507_1977,Def_12,55,0
2495471,kick_received,away,106.84,34.56,2.93,2017101507,1977,2017101507_1977,Def_13,55,0
2543881,kick_received,away,99.74,35.83,2.08,2017101507,1977,2017101507_1977,Def_14,55,0
2550246,kick_received,away,113.38,36.07,1.55,2017101507,1977,2017101507_1977,Def_15,55,0
2553774,kick_received,away,85.58,27.09,6.26,2017101507,1977,2017101507_1977,Def_16,55,0
2555307,kick_received,away,82.35,36.42,3.36,2017101507,1977,2017101507_1977,Def_17,55,0
2555552,kick_received,away,82.39,41.84,4.64,2017101507,1977,2017101507_1977,Def_18,55,0
2556466,kick_received,away,96.78,27.12,4.17,2017101507,1977,2017101507_1977,Def_19,55,0
2556567,kick_received,away,85.05,32.5,5.11,2017101507,1977,2017101507_1977,Def_20,55,0
2556934,kick_received,away,76.2,22.99,9.15,2017101507,1977,2017101507_1977,Def_21,55,0
2558105,kick_received,away,83.42,28.99,3.65,2017101507,1977,2017101507_1977,Def_22,55,0
2500351,kick_received,home,58.12,23.72,4.51,2017101507,1497,2017101507_1497,Poss_1,53,1
2530491,kick_received,home,76.07,23.13,8.66,2017101507,1497,2017101507_1497,Poss_2,53,1
2532792,kick_received,home,70.12,11.61,7.2,2017101507,1497,2017101507_1497,Poss_3,53,1
2535988,kick_received,home,78.53,24.22,9.22,2017101507,1497,2017101507_1497,Poss_4,53,1
2540180,kick_received,home,65.74,44.49,5.82,2017101507,1497,2017101507_1497,Poss_5,53,1
2541096,kick_received,home,76.21,18.8,9.15,2017101507,1497,2017101507_1497,Poss_6,53,1
2556371,kick_received,home,77.3,15.76,9.58,2017101507,1497,2017101507_1497,Poss_7,53,1
2556382,kick_received,home,76.07,33.72,8.96,2017101507,1497,2017101507_1497,Poss_8,53,1
2556762,kick_received,home,75.27,39.21,8.34,2017101507,1497,2017101507_1497,Poss_9,53,1
2558009,kick_received,home,77.5,41.14,9.41,2017101507,1497,2017101507_1497,Poss_10,53,1
2558174,kick_received,home,79.31,29.81,9.58,2017101507,1497,2017101507_1497,Poss_11,53,1
2495234,kick_received,away,87.8,36.29,3.44,2017101507,1497,2017101507_1497,Def_12,53,0
2495471,kick_received,away,109.02,26.06,2.83,2017101507,1497,2017101507_1497,Def_13,53,0
2543881,kick_received,away,100.12,30.68,3.35,2017101507,1497,2017101507_1497,Def_14,53,0
2550246,kick_received,away,116.03,26.03,1.38,2017101507,1497,2017101507_1497,Def_15,53,0
2553774,kick_received,away,84.96,22.18,6.51,2017101507,1497,2017101507_1497,Def_16,53,0
2555307,kick_received,away,83.94,34.15,4.42,2017101507,1497,2017101507_1497,Def_17,53,0
2555552,kick_received,away,83.19,45.64,5.43,2017101507,1497,2017101507_1497,Def_18,53,0
2556466,kick_received,away,99.85,25.74,3.82,2017101507,1497,2017101507_1497,Def_19,53,0
2556567,kick_received,away,84.03,30.81,6.17,2017101507,1497,2017101507_1497,Def_20,53,0
2556934,kick_received,away,83.49,19.67,6.77,2017101507,1497,2017101507_1497,Def_21,53,0
2558105,kick_received,away,84.13,26.1,5.2,2017101507,1497,2017101507_1497,Def_22,53,0
2500351,kick_received,home,56.81,23.74,4.47,2017101507,1063,2017101507_1063,Poss_1,51,1
2530491,kick_received,home,74.93,22.12,9.02,2017101507,1063,2017101507_1063,Poss_2,51,1
2532792,kick_received,home,70.25,10.84,7.65,2017101507,1063,2017101507_1063,Poss_3,51,1
2535988,kick_received,home,77.8,24.16,9.96,2017101507,1063,2017101507_1063,Poss_4,51,1
2540180,kick_received,home,66.32,45.91,6.18,2017101507,1063,2017101507_1063,Poss_5,51,1
2541096,kick_received,home,75.36,17.73,9.37,2017101507,1063,2017101507_1063,Poss_6,51,1
2556371,kick_received,home,76.63,13.56,9.83,2017101507,1063,2017101507_1063,Poss_7,51,1
2556382,kick_received,home,74.09,32.05,9.08,2017101507,1063,2017101507_1063,Poss_8,51,1
2556762,kick_received,home,74.05,37.54,8.59,2017101507,1063,2017101507_1063,Poss_9,51,1
2558009,kick_received,home,77.32,40.66,9.8,2017101507,1063,2017101507_1063,Poss_10,51,1
2558174,kick_received,home,77.78,29.73,9.66,2017101507,1063,2017101507_1063,Poss_11,51,1
2495234,kick_received,away,86,36.17,2.87,2017101507,1063,2017101507_1063,Def_12,51,0
2495471,kick_received,away,107.85,27.51,2.77,2017101507,1063,2017101507_1063,Def_13,51,0
2543881,kick_received,away,96.89,32.4,3.19,2017101507,1063,2017101507_1063,Def_14,51,0
2550246,kick_received,away,113.67,27.44,0.46,2017101507,1063,2017101507_1063,Def_15,51,0
2553774,kick_received,away,83.39,21.37,6.92,2017101507,1063,2017101507_1063,Def_16,51,0
2555307,kick_received,away,83.15,34.87,4.97,2017101507,1063,2017101507_1063,Def_17,51,0
2555552,kick_received,away,83.13,43.25,7.72,2017101507,1063,2017101507_1063,Def_18,51,0
2556466,kick_received,away,96.99,26.9,4.25,2017101507,1063,2017101507_1063,Def_19,51,0
2556567,kick_received,away,83.35,31.61,6.05,2017101507,1063,2017101507_1063,Def_20,51,0
2556934,kick_received,away,82.58,18.21,7.84,2017101507,1063,2017101507_1063,Def_21,51,0
2558105,kick_received,away,82.33,28.27,6.95,2017101507,1063,2017101507_1063,Def_22,51,0
2506264,kick_received,away,43.94,26.73,0.29,2017101506,4276,2017101506_4276,Poss_1,32,1
2534820,kick_received,away,54.09,36.6,6.65,2017101506,4276,2017101506_4276,Poss_2,32,1
2543739,kick_received,away,54.58,51.88,5.04,2017101506,4276,2017101506_4276,Poss_3,32,1
2543741,kick_received,away,53.95,40.07,4.88,2017101506,4276,2017101506_4276,Poss_4,32,1
2552684,kick_received,away,50.59,11.28,5.3,2017101506,4276,2017101506_4276,Poss_5,32,1
2553728,kick_received,away,52.78,39.51,4.38,2017101506,4276,2017101506_4276,Poss_6,32,1
2558121,kick_received,away,49.35,20.35,6.42,2017101506,4276,2017101506_4276,Poss_7,32,1
2558157,kick_received,away,47.71,6.08,4.19,2017101506,4276,2017101506_4276,Poss_8,32,1
2558857,kick_received,away,52.03,11.14,5.45,2017101506,4276,2017101506_4276,Poss_9,32,1
2558912,kick_received,away,51.08,8.39,5.85,2017101506,4276,2017101506_4276,Poss_10,32,1
2558918,kick_received,away,48.08,16.83,5.53,2017101506,4276,2017101506_4276,Poss_11,32,1
2495211,kick_received,home,57.92,9.3,4.61,2017101506,4276,2017101506_4276,Def_12,32,0
2495281,kick_received,home,56.53,14.25,4.27,2017101506,4276,2017101506_4276,Def_13,32,0
2495826,kick_received,home,56.29,49.65,3.08,2017101506,4276,2017101506_4276,Def_14,32,0
2540011,kick_received,home,69.16,37.67,6.15,2017101506,4276,2017101506_4276,Def_15,32,0
2540013,kick_received,home,54.64,18.83,5.36,2017101506,4276,2017101506_4276,Def_16,32,0
2543759,kick_received,home,60.94,41.23,3.34,2017101506,4276,2017101506_4276,Def_17,32,0
2552415,kick_received,home,62.36,25.26,6.84,2017101506,4276,2017101506_4276,Def_18,32,0
2555349,kick_received,home,57.62,22.33,6.3,2017101506,4276,2017101506_4276,Def_19,32,0
2556391,kick_received,home,55.05,40.72,2.08,2017101506,4276,2017101506_4276,Def_20,32,0
2558136,kick_received,home,56.13,36.62,0.2,2017101506,4276,2017101506_4276,Def_21,32,0
2558858,kick_received,home,55.82,31.87,4.47,2017101506,4276,2017101506_4276,Def_22,32,0
2495136,kick_received,home,44.36,35.11,6.26,2017101505,4063,2017101505_4063,Poss_1,55,1
2535867,kick_received,home,43.31,26.22,8.63,2017101505,4063,2017101505_4063,Poss_2,55,1
2540287,kick_received,home,43.03,31.5,8.26,2017101505,4063,2017101505_4063,Poss_3,55,1
2541864,kick_received,home,47.11,36.97,6.03,2017101505,4063,2017101505_4063,Poss_4,55,1
2543712,kick_received,home,42.12,45.4,9.93,2017101505,4063,2017101505_4063,Poss_5,55,1
2550325,kick_received,home,54.97,33.21,5.76,2017101505,4063,2017101505_4063,Poss_6,55,1
2555256,kick_received,home,42.68,21.9,8.83,2017101505,4063,2017101505_4063,Poss_7,55,1
2555313,kick_received,home,45.12,44.78,7.96,2017101505,4063,2017101505_4063,Poss_8,55,1
2556695,kick_received,home,45.75,41.7,8.55,2017101505,4063,2017101505_4063,Poss_9,55,1
2557979,kick_received,home,48.87,25.22,7.06,2017101505,4063,2017101505_4063,Poss_10,55,1
2558150,kick_received,home,41.55,16.82,9.51,2017101505,4063,2017101505_4063,Poss_11,55,1
71251,kick_received,away,34.26,36.38,6.85,2017101505,4063,2017101505_4063,Def_12,55,0
2495469,kick_received,away,9.99,33.19,2.41,2017101505,4063,2017101505_4063,Def_13,55,0
2508101,kick_received,away,20.22,36.21,0.49,2017101505,4063,2017101505_4063,Def_14,55,0
2532797,kick_received,away,45.91,36.93,2.42,2017101505,4063,2017101505_4063,Def_15,55,0
2535132,kick_received,away,42.11,38.88,6.02,2017101505,4063,2017101505_4063,Def_16,55,0
2543868,kick_received,away,39.78,34.9,1.57,2017101505,4063,2017101505_4063,Def_17,55,0
2549896,kick_received,away,46.5,37.98,2.92,2017101505,4063,2017101505_4063,Def_18,55,0
2552271,kick_received,away,20.41,34.19,3.01,2017101505,4063,2017101505_4063,Def_19,55,0
2552392,kick_received,away,41.88,24.79,7.5,2017101505,4063,2017101505_4063,Def_20,55,0
2553665,kick_received,away,43.25,32.24,4.92,2017101505,4063,2017101505_4063,Def_21,55,0
2558956,kick_received,away,39.27,29.95,7.15,2017101505,4063,2017101505_4063,Def_22,55,0
2495136,kick_received,home,40.59,38.46,8.72,2017101505,386,2017101505_386,Poss_1,58,1
2535867,kick_received,home,41.45,26.1,8.67,2017101505,386,2017101505_386,Poss_2,58,1
2540287,kick_received,home,39.85,33.73,7.74,2017101505,386,2017101505_386,Poss_3,58,1
2541864,kick_received,home,40.06,30.41,8.02,2017101505,386,2017101505_386,Poss_4,58,1
2543712,kick_received,home,40.1,41.98,9.36,2017101505,386,2017101505_386,Poss_5,58,1
2550325,kick_received,home,54.7,33.38,5.15,2017101505,386,2017101505_386,Poss_6,58,1
2555256,kick_received,home,43.53,21.37,8.17,2017101505,386,2017101505_386,Poss_7,58,1
2555313,kick_received,home,44.75,18,7.03,2017101505,386,2017101505_386,Poss_8,58,1
2556695,kick_received,home,44.87,39.97,8.39,2017101505,386,2017101505_386,Poss_9,58,1
2557979,kick_received,home,45.09,45.19,7.91,2017101505,386,2017101505_386,Poss_10,58,1
2558150,kick_received,home,43.76,18.72,8.53,2017101505,386,2017101505_386,Poss_11,58,1
2495469,kick_received,away,2.16,38.81,0.63,2017101505,386,2017101505_386,Def_12,58,0
2508101,kick_received,away,17.39,38.8,0.83,2017101505,386,2017101505_386,Def_13,58,0
2532797,kick_received,away,35.32,29.84,4.34,2017101505,386,2017101505_386,Def_14,58,0
2535132,kick_received,away,33.49,41.29,5.11,2017101505,386,2017101505_386,Def_15,58,0
2535693,kick_received,away,38.17,20.68,5.23,2017101505,386,2017101505_386,Def_16,58,0
2543868,kick_received,away,34.7,24.16,0.52,2017101505,386,2017101505_386,Def_17,58,0
2549896,kick_received,away,32.81,37.49,3.35,2017101505,386,2017101505_386,Def_18,58,0
2552271,kick_received,away,18.31,35.94,3.73,2017101505,386,2017101505_386,Def_19,58,0
2552392,kick_received,away,34.72,33.13,2.67,2017101505,386,2017101505_386,Def_20,58,0
2553665,kick_received,away,34.68,27.02,6.09,2017101505,386,2017101505_386,Def_21,58,0
2558956,kick_received,away,35.8,36.18,4.03,2017101505,386,2017101505_386,Def_22,58,0
4487,kick_received,away,82.54,19.69,8.39,2017101505,36,2017101505_36,Poss_1,59,1
71251,kick_received,away,70.72,14.21,6.29,2017101505,36,2017101505_36,Poss_2,59,1
2506922,kick_received,away,59.7,18.62,4.46,2017101505,36,2017101505_36,Poss_3,59,1
2532797,kick_received,away,80.08,29.44,8.58,2017101505,36,2017101505_36,Poss_4,59,1
2535132,kick_received,away,81.22,24.14,7.89,2017101505,36,2017101505_36,Poss_5,59,1
2535693,kick_received,away,80.6,33.63,9.49,2017101505,36,2017101505_36,Poss_6,59,1
2552271,kick_received,away,77.47,11.56,8.09,2017101505,36,2017101505_36,Poss_7,59,1
2552392,kick_received,away,79.79,18.08,8.07,2017101505,36,2017101505_36,Poss_8,59,1
2553665,kick_received,away,80.3,9.23,8.95,2017101505,36,2017101505_36,Poss_9,59,1
2556571,kick_received,away,73.62,32.49,7.85,2017101505,36,2017101505_36,Poss_10,59,1
2558956,kick_received,away,79.3,14.13,8.44,2017101505,36,2017101505_36,Poss_11,59,1
2495136,kick_received,home,85.98,24.54,4.06,2017101505,36,2017101505_36,Def_12,59,0
2533008,kick_received,home,79.15,15.12,6.44,2017101505,36,2017101505_36,Def_13,59,0
2535867,kick_received,home,84.1,14.57,3.07,2017101505,36,2017101505_36,Def_14,59,0
2535890,kick_received,home,100.12,14.27,2.11,2017101505,36,2017101505_36,Def_15,59,0
2540287,kick_received,home,87.92,21.59,4.47,2017101505,36,2017101505_36,Def_16,59,0
2541864,kick_received,home,87,19.92,4.63,2017101505,36,2017101505_36,Def_17,59,0
2543712,kick_received,home,83.59,31.08,6.54,2017101505,36,2017101505_36,Def_18,59,0
2550528,kick_received,home,99.75,20.03,0.61,2017101505,36,2017101505_36,Def_19,59,0
2555256,kick_received,home,89.42,26.32,1.42,2017101505,36,2017101505_36,Def_20,59,0
2556695,kick_received,home,88.99,19.37,2.47,2017101505,36,2017101505_36,Def_21,59,0
2558150,kick_received,home,110.26,12.84,2.07,2017101505,36,2017101505_36,Def_22,59,0
4487,kick_received,away,79.93,26.41,9.79,2017101505,3439,2017101505_3439,Poss_1,55,1
71251,kick_received,away,68.65,47.66,5.99,2017101505,3439,2017101505_3439,Poss_2,55,1
2506922,kick_received,away,57.6,29.91,3.43,2017101505,3439,2017101505_3439,Poss_3,55,1
2532797,kick_received,away,77.2,20.62,9.79,2017101505,3439,2017101505_3439,Poss_4,55,1
2535132,kick_received,away,79.24,30.61,9.01,2017101505,3439,2017101505_3439,Poss_5,55,1
2535693,kick_received,away,73.92,24.25,8.32,2017101505,3439,2017101505_3439,Poss_6,55,1
2552271,kick_received,away,75.75,41.33,8.41,2017101505,3439,2017101505_3439,Poss_7,55,1
2552392,kick_received,away,75.67,37.13,8.35,2017101505,3439,2017101505_3439,Poss_8,55,1
2553665,kick_received,away,77.35,44.99,9,2017101505,3439,2017101505_3439,Poss_9,55,1
2556571,kick_received,away,75.27,18.18,8.93,2017101505,3439,2017101505_3439,Poss_10,55,1
2558956,kick_received,away,78.95,35.89,9.09,2017101505,3439,2017101505_3439,Poss_11,55,1
2495136,kick_received,home,86.24,38.02,3.36,2017101505,3439,2017101505_3439,Def_12,55,0
2535867,kick_received,home,85.36,30.61,6.62,2017101505,3439,2017101505_3439,Def_13,55,0
2535890,kick_received,home,104.52,33.96,5.89,2017101505,3439,2017101505_3439,Def_14,55,0
2540287,kick_received,home,84.6,35.81,6.01,2017101505,3439,2017101505_3439,Def_15,55,0
2541864,kick_received,home,83.89,31.09,5.73,2017101505,3439,2017101505_3439,Def_16,55,0
2543712,kick_received,home,83.85,44.13,6.26,2017101505,3439,2017101505_3439,Def_17,55,0
2550528,kick_received,home,97.91,33.43,1.4,2017101505,3439,2017101505_3439,Def_18,55,0
2555256,kick_received,home,97.93,34.06,1.19,2017101505,3439,2017101505_3439,Def_19,55,0
2555313,kick_received,home,83.7,20.4,8.38,2017101505,3439,2017101505_3439,Def_20,55,0
2556695,kick_received,home,99.27,31.6,2.92,2017101505,3439,2017101505_3439,Def_21,55,0
2558150,kick_received,home,114.6,43.37,5.78,2017101505,3439,2017101505_3439,Def_22,55,0
4487,kick_received,away,37.52,15.88,9.55,2017101505,2728,2017101505_2728,Poss_1,43,1
71251,kick_received,away,51.75,37.75,6.4,2017101505,2728,2017101505_2728,Poss_2,43,1
2506922,kick_received,away,60.4,25.81,3.48,2017101505,2728,2017101505_2728,Poss_3,43,1
